2.794735534606684750e-07,1.747542290887870138e-07,1.352809541881663020e-07,1.664363588156424593e-07,-2.655441495281041359e-10,1.656533996448274414e-07,1.570616433975551082e-07,2.089813065022020578e-07,2.188575536433475232e-07,6.164691415739369202e-08,1.050226392209349662e-07,8.850757849498030456e-08,1.865919731635753389e-07,1.430024096619840948e-07,1.480993705779811640e-07,1.011541586659947271e-07,1.282198863470571945e-07,9.710157271632099413e-08,9.049067900365766003e-08,1.588110406581143894e-07,1.206840656069964574e-07,1.601532610772309937e-07,nan,nan,1.261391133305050580e-07,nan,1.227477454684004681e-08,nan,nan,1.507109021008982211e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.747542290887870138e-07,4.181276943979599002e-07,2.293548504215340888e-07,2.161317625083922483e-07,-1.311101534989988452e-08,2.891369292662455212e-07,2.382716960405526157e-07,2.664446888007460984e-07,3.974523971255195511e-07,1.073377166748021053e-07,1.047118168775915658e-07,1.012960760654558279e-07,2.721854398910267560e-07,2.402987254164961934e-07,2.404802357114954455e-07,1.936099350731668122e-07,1.319579513252155774e-07,1.255110003357554873e-07,1.147640126485560266e-07,1.934241298332910720e-07,1.441074391414218506e-07,1.602824953677425845e-07,nan,nan,2.189102111373688029e-07,nan,-4.548828366963583044e-08,nan,nan,7.924311417127722883e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.352809541881663020e-07,2.293548504215340888e-07,3.693592682895755358e-07,2.030646514756528902e-07,5.243221641053768006e-10,2.356260902059693529e-07,2.123142065825798485e-07,2.077946698831566054e-07,3.166398345921241407e-07,8.609153204776049266e-08,8.964843007443482801e-08,1.023764283854298692e-07,2.522290600404299488e-07,2.054713485744628725e-07,2.199578671039305826e-07,2.255084130181170812e-07,1.356856337992199295e-07,1.320196738377300293e-07,9.687953404693387886e-08,1.944658086096524741e-07,1.599927652279263388e-07,1.766055898177199474e-07,nan,nan,1.643192970091241819e-07,nan,1.062609276426911135e-08,nan,nan,2.631771201682334686e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.664363588156424593e-07,2.161317625083922483e-07,2.030646514756528902e-07,1.044869993725994731e-06,2.189806258817329458e-08,2.309385446274704543e-07,2.941239113651755328e-07,2.388427125921479527e-07,3.456548031226963030e-07,1.189104593485716682e-07,1.402893979752220968e-07,1.346974368658199776e-07,2.631989261834299042e-07,2.168797956757728558e-07,2.247239424936345451e-07,1.514604537409277602e-07,1.840327159346008969e-07,1.551583328631370077e-07,1.337294270816584823e-07,2.766558447127530812e-07,1.741374948022225335e-07,2.386483077103498702e-07,nan,nan,1.663650417209469423e-07,nan,3.089533667202579013e-08,nan,nan,2.881908334848562498e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.655441495281041359e-10,-1.311101534989988452e-08,5.243221641053768006e-10,2.189806258817329458e-08,1.089922876539515636e-06,-4.206982617372590622e-09,5.567983257484920211e-09,3.171333416233555319e-08,-9.630263910484349446e-09,3.965612561588763309e-08,9.870923170718588680e-09,3.191563119736723436e-10,1.129087633714885694e-08,8.143167539205322950e-09,-1.869714181740647493e-09,2.941411292036672769e-09,1.107332271681948485e-08,1.189933255422255239e-08,4.199561766295268459e-08,1.204869949126762076e-08,2.479501697350220889e-08,6.662376948380536453e-08,nan,nan,-3.585711080520434611e-08,nan,1.784108485155281206e-08,nan,nan,7.818002178971306694e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.656533996448274414e-07,2.891369292662455212e-07,2.356260902059693529e-07,2.309385446274704543e-07,-4.206982617372590622e-09,4.241109832885890183e-07,2.464184576033673169e-07,2.453667304145917931e-07,3.757360379391082598e-07,8.940460085588109684e-08,1.236546379482027589e-07,1.156776881528877977e-07,3.048951629038628330e-07,2.627731499014114610e-07,2.781809381705263485e-07,2.197751888668319334e-07,1.489465382724591674e-07,1.480436155934778482e-07,1.063714632162427125e-07,2.407645706127503053e-07,1.795856348334901610e-07,2.316980272125530779e-07,nan,nan,1.629058349038738837e-07,nan,-4.038005185504667434e-08,nan,nan,3.572585398248826701e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.570616433975551082e-07,2.382716960405526157e-07,2.123142065825798485e-07,2.941239113651755328e-07,5.567983257484920211e-09,2.464184576033673169e-07,1.203876955662398158e-06,3.925797943888995930e-07,3.448099532641002839e-07,1.039515225352605704e-07,1.893924575826070715e-07,1.623439379142719024e-07,2.621925170880909159e-07,2.301438298086361905e-07,2.418795446783921612e-07,2.308071227169193188e-07,1.854457201667747738e-07,1.846271043108040058e-07,1.815424444185107947e-07,2.953231797518184147e-07,2.091828260724048845e-07,1.211283577849419075e-07,nan,nan,2.844440975253163975e-07,nan,8.962522879512303938e-08,nan,nan,3.557722315441835782e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.089813065022020578e-07,2.664446888007460984e-07,2.077946698831566054e-07,2.388427125921479527e-07,3.171333416233555319e-08,2.453667304145917931e-07,3.925797943888995930e-07,3.778636871328991982e-06,3.343145067083824625e-07,1.442477407206352420e-07,1.970464686684711823e-07,2.020527457256212473e-07,2.837971501085261211e-07,2.365658489914048229e-07,2.349302916246712576e-07,2.517880693290829309e-07,2.252731009309788096e-07,1.875622042367176982e-07,3.045595907505369592e-07,2.806960669073441172e-07,2.602541528520305916e-07,-5.003100636549187957e-08,nan,nan,5.034471301734205628e-07,nan,1.144723642682032463e-07,nan,nan,1.680078359929778242e-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.188575536433475232e-07,3.974523971255195511e-07,3.166398345921241407e-07,3.456548031226963030e-07,-9.630263910484349446e-09,3.757360379391082598e-07,3.448099532641002839e-07,3.343145067083824625e-07,1.317140938525141490e-06,1.650305088856395502e-07,1.452860619635455098e-07,1.600711232551917577e-07,4.331446137377727157e-07,3.386277198005762007e-07,3.490123385773863982e-07,3.671100955348407800e-07,2.181552235768548467e-07,2.116945012221295006e-07,1.485560497578990508e-07,3.062846565591104762e-07,2.737822325426533556e-07,2.420042541139171923e-07,nan,nan,2.412960576201493627e-07,nan,-7.149367340203095002e-08,nan,nan,-1.283090994965333634e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.164691415739369202e-08,1.073377166748021053e-07,8.609153204776049266e-08,1.189104593485716682e-07,3.965612561588763309e-08,8.940460085588109684e-08,1.039515225352605704e-07,1.442477407206352420e-07,1.650305088856395502e-07,6.684832150286053067e-06,4.798900885167694073e-09,5.028915276342144823e-08,1.319187919759397295e-07,9.181549254454276784e-08,7.773440624352091701e-08,1.055388318339670789e-07,2.494170404776638576e-08,3.957448850623377810e-08,3.332812830572469724e-08,1.054748433293713120e-07,6.349650907048678148e-08,-9.716321012222907976e-08,nan,nan,6.734358157437482774e-08,nan,2.132072668160337616e-07,nan,nan,4.029189414473537218e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.050226392209349662e-07,1.047118168775915658e-07,8.964843007443482801e-08,1.402893979752220968e-07,9.870923170718588680e-09,1.236546379482027589e-07,1.893924575826070715e-07,1.970464686684711823e-07,1.452860619635455098e-07,4.798900885167694073e-09,1.390404796426678543e-06,9.580761772000307902e-08,1.506671415130647873e-07,9.429343641894306750e-08,1.355063171895395379e-07,9.221236747299745170e-08,1.727413773070325185e-07,9.472074982135292762e-08,8.306475255642402629e-08,1.622954246743579898e-07,1.445852298156671626e-07,2.036427859434160654e-07,nan,nan,1.368946300765587458e-07,nan,-1.178742352152880078e-08,nan,nan,6.660127406583300533e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.850757849498030456e-08,1.012960760654558279e-07,1.023764283854298692e-07,1.346974368658199776e-07,3.191563119736723436e-10,1.156776881528877977e-07,1.623439379142719024e-07,2.020527457256212473e-07,1.600711232551917577e-07,5.028915276342144823e-08,9.580761772000307902e-08,3.536182168296759185e-07,1.533623407906680493e-07,1.159996129030117684e-07,1.265829212716832972e-07,1.056147585465988365e-07,1.245680890434925340e-07,1.119919750405021144e-07,1.081793100785234135e-07,1.404508102999832733e-07,1.341826773143696320e-07,1.248874135287199918e-07,nan,nan,1.011657915627433225e-07,nan,1.163646846724074390e-08,nan,nan,1.617981195784804355e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
